45175,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45179,[0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0]
45183,[0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
45186,[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
45188,[0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
45192,[0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
45194,[0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
45200,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45208,[0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45210,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
45221,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45224,[0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0]
45259,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45303,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45329,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
45335,[0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
45346,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45361,[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0]
45382,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45412,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45431,[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45440,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45442,[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1]
45447,[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0]
45499,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0]
45501,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45503,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45506,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45508,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45512,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45517,[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45521,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45525,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45527,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45531,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
45533,[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45537,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0]
45550,[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
45576,[0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
45578,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45581,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45611,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
45635,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45639,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
45642,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45648,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45652,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45656,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45658,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45662,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0]
45664,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45666,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45668,[0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
45672,[0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
45679,[0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0]
45689,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45691,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45707,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0]
45720,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45722,[0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
45726,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45728,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
45730,[0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0]
45732,[0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
45756,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
45758,[0 0 0 0 0 1 1 0 0 0 1 0 0 1 1 0 1 0 0 0]
45761,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
45837,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
45845,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45852,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
45880,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45891,[0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0]
45899,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
45928,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
45940,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45942,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
45950,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
45952,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
45969,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
45981,[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0]
45987,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
45991,[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0]
45994,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46008,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46034,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46062,[0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0]
46065,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46083,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
46098,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
46105,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0]
46108,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46115,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0]
46154,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46156,[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
46194,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
46199,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
46201,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46207,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
46231,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46258,[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
46311,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46318,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46322,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46325,[0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
46331,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46335,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
46337,[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46347,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
46363,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46367,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
46372,[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0]
46409,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
46430,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
46441,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
46457,[0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0]
46478,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46500,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0]
46525,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46530,[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1]
46544,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46559,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
46561,[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
46572,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
46574,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46578,[0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46581,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46588,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
46595,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46604,[0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0]
46613,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0]
46627,[0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0]
46634,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46640,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46651,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
46653,[0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
46664,[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0]
46713,[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
46716,[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
46723,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
46748,[0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
46753,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46762,[0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
46765,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46770,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0]
46772,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46788,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0]
46790,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
46803,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46808,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
46821,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
46839,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
46848,[0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46850,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
46855,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0]
46862,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46865,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46869,[0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
46880,[0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
46901,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
46910,[0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
46912,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
46915,[0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0]
46919,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46925,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
46929,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
46948,[0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0]
46952,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46954,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
46957,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
46959,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46961,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46965,[0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0]
46967,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0]
46970,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
46972,[0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1]
46974,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
46976,[0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
46979,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47005,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47007,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
47028,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
47044,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47047,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47049,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47054,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47063,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47076,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47084,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47092,[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
47099,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47117,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
47122,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
47124,[0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1]
47129,[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
47131,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47135,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47146,[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
47148,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47150,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47152,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47165,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0]
47180,[0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0]
47196,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0]
47200,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
47202,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47221,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
47237,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
47239,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47248,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47250,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
47254,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47261,[0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0]
47264,[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47274,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47277,[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
47285,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47287,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47292,[0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47306,[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0]
47330,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0]
47342,[0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
47356,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
47382,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47384,[0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
47394,[0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
47397,[0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0]
47404,[0 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0]
47417,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
47423,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47446,[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0]
47452,[0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47455,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
47458,[0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
47460,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47465,[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0]
47477,[0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
47482,[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
47484,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
47491,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47493,[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
47501,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47503,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47516,[0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47518,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47525,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47538,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
47540,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47559,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47561,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47566,[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
47571,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47601,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
47606,[0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
47610,[0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0]
47615,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
47619,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47626,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47629,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47634,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
47640,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47642,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47644,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47646,[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
47665,[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
47670,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47681,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0]
47701,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47707,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47714,[0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
47719,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47721,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
47723,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
47725,[0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0]
47728,[0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0]
47736,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47740,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
47774,[0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
47778,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47793,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47805,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47808,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47810,[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0]
47815,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47830,[0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0]
47836,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
47860,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
47868,[0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47871,[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47880,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47886,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
47894,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
47902,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0]
47904,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47907,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
47918,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0]
47927,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47931,[0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
47935,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
47937,[0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0]
47940,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47950,[0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0]
47952,[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0]
47956,[0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0]
47962,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47970,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47972,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47976,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0]
47978,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
47980,[0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
47997,[0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0]
47999,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
